

"Close Approach Definition"
"Advanced CAT object: sgp4ESSS                                                        "
"Close Approach Threshold: 20.000000 (km)                                             "
"Close Approach Time Interval: 23 Oct 2013 03:58:20.414 to 23 Oct 2014 03:58:20.414   "
"Point-to-Point Mode is ON.  Finite ellipsoid sizes have been overridden to be points."

"Settings"
"Out of Date Filter is OFF.                                                                                  "
"Apo Peri Filter    is ON.  Pad  is 30.000000 (km)                                                           "
"Path Filter        is OFF.                                                                                  "
"Time Filter        is OFF.                                                                                  "
""
"Each local range minimum is reported as a separate event with corresponding conjunction TCA (i.e., ConjTCA)."
"Additionally, an interval endpoint time will be reported as a separate event with corresponding             "
"conjunction TCA (i.e., ConjTCA) if it is the global range minimum over the interval                      "
""
"Secondaries whose SSC number match the primary SSC number have been ignored.                                "
""
"MaxSampleStepSize is 300.000000 secs                                                                        "
"MinSampleStepSize is 1.000000 secs                                                                          "

"Name","Status","Type","Tangential (km)","Cross-Track (km)","Normal (km)"
"Satellite/ENVISAT_27386","Found Scenario Object","Scenario Object",1.000000,1.000000,1.000000

"Name","Status","Type","Tangential (km)","Cross-Track (km)","Normal (km)"
"spaceTrackTLEs_23_10_2013.tce","Found File","Tle File",1.000000,1.000000,1.000000

"SSC","ConjTCA (UTCG)","Min Range (km)","Max Collision Probability","Collision Probability (Analytic)","Collision Probability (Numeric)","Collision Probability (Patera 2005)"
"35846",4 Jun 2014 05:54:22.313,6.911356,1.9654e-006,4.1567e-010,4.1568e-010,4.1567e-010
"35997",4 Jun 2014 05:55:35.329,16.002779,3.6660e-007,1.0028e-032,1.0076e-032,8.6278e-021
"35997",4 Jun 2014 06:45:42.074,17.339778,3.1225e-007,1.4496e-037,0.0000e+000,9.2749e-020
"34908",4 Jun 2014 06:47:46.485,6.044139,2.5699e-006,6.8955e-009,6.8955e-009,6.8955e-009
"35391",4 Jun 2014 06:52:38.500,14.853778,4.2551e-007,7.0870e-029,7.0899e-029,1.2942e-019
"4895",4 Jun 2014 06:56:48.966,17.343506,3.1211e-007,1.4035e-037,1.4035e-037,1.0569e-019
"26218",4 Jun 2014 07:30:53.737,11.986939,6.5339e-007,1.6022e-020,1.6022e-020,7.7650e-020
"35846",4 Jun 2014 07:34:46.536,13.386038,5.2394e-007,2.2416e-024,2.2416e-024,9.4906e-020
"35997",4 Jun 2014 07:35:48.202,13.280477,5.3230e-007,4.5308e-024,4.5308e-024,1.2510e-019
"35997",4 Jun 2014 08:25:54.933,14.328576,4.5728e-007,3.2695e-027,3.2695e-027,7.3336e-020
"35997",4 Jun 2014 09:16:01.074,13.498560,5.1524e-007,1.0522e-024,1.0522e-024,9.0592e-020
"35997",4 Jun 2014 10:06:07.790,13.961609,4.8163e-007,4.3813e-026,4.3813e-026,1.2510e-019
"34553",4 Jun 2014 10:07:48.927,14.227590,4.6379e-007,6.7230e-027,6.7231e-027,1.8118e-019
"5705",4 Jun 2014 10:30:31.322,15.813114,4.2798e-007,5.1682e-032,4.3278e-032,-3.0197e-020
"35997",4 Jun 2014 10:56:13.946,16.569600,3.4195e-007,9.9242e-035,9.9242e-035,9.7063e-020
"31739",4 Jun 2014 11:05:15.778,12.486494,6.0215e-007,7.5398e-022,7.5398e-022,1.2942e-019
"5705",4 Jun 2014 11:20:38.654,17.298662,3.5763e-007,2.3599e-037,2.3599e-037,-4.3139e-021
"35997",4 Jun 2014 11:46:20.647,16.446462,3.4709e-007,2.7421e-034,0.0000e+000,6.9022e-020
"35709",4 Jun 2014 11:48:21.771,17.427926,3.0910e-007,6.7377e-038,6.7377e-038,5.3924e-020
"25940",4 Jun 2014 11:56:11.342,14.379082,6.7075e-007,3.3638e-027,3.3634e-027,1.8118e-019
"5705",4 Jun 2014 12:10:49.066,10.643971,9.4461e-007,3.6423e-017,3.6423e-017,3.6293e-017
"8319",4 Jun 2014 13:51:36.740,7.675945,1.5934e-006,2.5576e-011,2.5576e-011,2.5576e-011
"36490",4 Jun 2014 15:59:11.299,19.664511,2.4278e-007,6.6297e-047,0.0000e+000,1.9413e-020
"36906",4 Jun 2014 16:03:56.076,13.218547,5.3730e-007,6.8288e-024,6.8288e-024,1.3804e-019
"36490",4 Jun 2014 16:49:14.519,12.552042,5.9588e-007,5.0023e-022,5.0023e-022,1.7256e-019
"30813",4 Jun 2014 16:51:18.978,14.952081,4.1994e-007,3.4068e-029,3.4068e-029,8.6278e-021
"38226",4 Jun 2014 17:36:42.911,19.387543,2.4977e-007,9.9039e-046,0.0000e+000,1.3373e-019
"36490",4 Jun 2014 17:39:18.303,8.345615,1.3479e-006,1.7497e-012,1.7497e-012,1.7497e-012
"36906",4 Jun 2014 17:43:59.881,9.383989,1.0661e-006,1.7547e-014,1.7547e-014,1.7547e-014
"37853",4 Jun 2014 17:45:29.286,19.970375,2.3540e-007,3.2012e-048,0.0000e+000,2.3726e-020
"34367",4 Jun 2014 18:04:54.596,15.325765,3.9971e-007,2.0135e-030,2.0135e-030,7.7650e-020
"36490",4 Jun 2014 18:29:21.517,17.140767,3.1954e-007,8.0586e-037,0.0000e+000,7.3336e-020
"38016",4 Jun 2014 18:44:11.477,16.800643,3.3261e-007,1.4442e-035,1.4442e-035,1.2726e-019
"34367",4 Jun 2014 18:54:51.014,9.141650,1.1234e-006,5.3904e-014,5.3905e-014,5.3905e-014
"38226",4 Jun 2014 19:17:03.984,12.600726,5.9128e-007,3.6832e-022,3.6832e-022,1.8118e-019
"36490",4 Jun 2014 19:19:25.306,19.792021,2.3967e-007,1.8848e-047,1.8848e-047,8.1964e-020
"36906",4 Jun 2014 19:24:03.683,17.183744,3.1794e-007,5.5731e-037,0.0000e+000,8.6278e-020
"33928",4 Jun 2014 19:27:53.619,14.665203,4.3653e-007,2.8498e-028,2.8498e-028,8.1964e-020
"34367",4 Jun 2014 19:45:02.950,7.400216,1.7143e-006,7.2303e-011,7.2303e-011,7.2303e-011
"38226",4 Jun 2014 20:07:16.000,18.748039,2.6710e-007,4.4015e-043,0.0000e+000,6.0395e-020
"25108",4 Jun 2014 20:12:30.040,10.469751,1.3212e-006,1.2367e-016,1.2367e-016,1.2370e-016
"38016",4 Jun 2014 20:24:21.584,6.093466,2.5285e-006,5.9369e-009,5.9369e-009,5.9369e-009
"34367",4 Jun 2014 20:34:59.365,13.630970,5.0528e-007,4.2866e-025,4.2866e-025,1.2942e-019
"38226",4 Jun 2014 20:57:25.056,7.727732,1.5721e-006,2.0952e-011,2.0952e-011,2.0952e-011
"38016",4 Jun 2014 21:14:37.972,13.317008,5.2939e-007,3.5537e-024,3.5537e-024,4.3139e-020
"36291",4 Jun 2014 21:16:49.583,10.047675,9.2994e-007,6.9827e-016,6.9827e-016,6.9850e-016
"34491",4 Jun 2014 21:24:30.032,5.520131,3.0810e-006,3.1367e-008,3.1367e-008,3.1367e-008
"34367",4 Jun 2014 21:25:11.302,17.805190,2.9614e-007,2.4287e-039,0.0000e+000,3.2354e-020
"38226",4 Jun 2014 21:47:37.065,17.479814,3.0727e-007,4.2841e-038,0.0000e+000,9.7063e-020
"34486",4 Jun 2014 21:49:03.141,10.466124,8.5707e-007,8.1669e-017,8.1669e-017,8.1800e-017
"20973",4 Jun 2014 21:55:18.650,17.411536,3.0968e-007,7.7715e-038,0.0000e+000,1.0569e-019
"38016",4 Jun 2014 22:04:31.687,4.626757,4.3857e-006,3.0245e-007,3.0245e-007,3.0245e-007
"38226",4 Jun 2014 22:37:46.128,9.345317,1.0750e-006,2.1030e-014,2.1030e-014,2.1030e-014
"38016",4 Jun 2014 22:54:48.067,9.727239,9.9222e-007,3.4040e-015,3.4040e-015,3.4042e-015
"38226",4 Jun 2014 23:27:58.131,19.781804,2.3991e-007,2.0853e-047,2.0852e-047,6.2552e-020
"36028",4 Jun 2014 23:32:31.704,13.730896,4.9795e-007,2.1640e-025,2.1640e-025,5.6081e-020
"38016",4 Jun 2014 23:44:41.787,15.216055,4.0549e-007,4.6531e-030,4.6531e-030,1.6393e-019
"36369",5 Jun 2014 00:09:50.184,14.793986,4.2896e-007,1.1039e-028,1.1037e-028,1.0353e-019
"38226",5 Jun 2014 00:18:07.200,15.826348,3.7482e-007,4.0821e-032,4.6410e-032,1.3373e-019
"38016",5 Jun 2014 00:34:58.157,15.525772,3.8948e-007,4.3054e-031,4.3757e-031,2.1570e-020
"36369",5 Jun 2014 01:49:55.873,7.655584,1.6019e-006,2.7652e-011,2.7652e-011,2.7652e-011
"1671",5 Jun 2014 03:20:51.440,14.338238,4.5666e-007,3.0507e-027,3.0507e-027,5.6081e-020
"36369",5 Jun 2014 03:30:01.561,7.176213,1.8230e-006,1.6355e-010,1.6355e-010,1.6355e-010
"25273",5 Jun 2014 03:38:19.791,17.744577,4.5994e-007,6.4291e-039,0.0000e+000,1.5961e-019
"33864",5 Jun 2014 03:43:19.379,17.653753,3.0124e-007,9.2978e-039,9.2977e-039,1.0785e-019
"25039",5 Jun 2014 03:43:47.908,11.888518,1.0247e-006,4.4499e-020,4.4499e-020,1.1216e-019
"35378",5 Jun 2014 04:28:02.375,5.213247,3.4544e-006,7.1465e-008,7.1465e-008,7.1465e-008
"25273",5 Jun 2014 04:28:30.015,15.983056,5.6691e-007,1.8130e-032,0.0000e+000,1.4667e-019
"30728",5 Jun 2014 04:36:01.901,18.764611,2.6663e-007,3.7680e-043,0.0000e+000,8.4121e-020
"36369",5 Jun 2014 05:10:07.248,14.505823,4.4617e-007,9.1116e-028,9.1100e-028,1.5530e-019
"25273",5 Jun 2014 05:18:40.277,13.485314,7.9636e-007,1.7762e-024,1.7762e-024,5.6081e-020
"25273",5 Jun 2014 06:08:50.500,11.446182,1.1054e-006,5.8744e-019,5.8744e-019,7.2474e-019
"31420",5 Jun 2014 06:15:27.322,13.871895,4.8788e-007,8.1792e-026,8.1792e-026,1.8118e-019
"34075",5 Jun 2014 06:24:23.545,17.691078,2.9997e-007,6.6857e-039,0.0000e+000,6.2552e-020
"36719",5 Jun 2014 06:28:12.637,19.229111,2.5390e-007,4.5714e-045,0.0000e+000,7.7650e-020
"25273",5 Jun 2014 06:59:00.762,12.650375,9.0495e-007,4.1558e-022,4.1558e-022,1.2942e-020
"25273",5 Jun 2014 07:49:10.985,10.999150,1.1971e-006,7.2163e-018,7.2163e-018,7.3250e-018
"32411",5 Jun 2014 07:51:58.055,19.970897,2.3539e-007,3.1845e-048,0.0000e+000,2.1570e-020
"25273",5 Jun 2014 08:39:21.247,16.036301,5.6315e-007,1.1839e-032,1.1839e-032,1.3373e-019
"16011",5 Jun 2014 08:39:57.468,14.716207,4.9416e-007,2.2341e-028,2.2341e-028,-8.6278e-020
"25273",5 Jun 2014 09:29:31.470,15.272156,6.2092e-007,4.6851e-030,4.6946e-030,1.3804e-019
"11425",5 Jun 2014 09:40:11.683,10.690775,9.3636e-007,2.8377e-017,2.8377e-017,2.8286e-017
"33874",5 Jun 2014 11:09:45.428,12.478075,6.0297e-007,7.9466e-022,7.9466e-022,2.1570e-020
"35857",5 Jun 2014 11:10:18.971,18.711889,2.6813e-007,6.1748e-043,0.0000e+000,3.4511e-020
"35853",5 Jun 2014 11:59:10.459,19.959600,2.3566e-007,3.5647e-048,0.0000e+000,3.6668e-020
"36642",5 Jun 2014 12:00:31.585,18.092568,2.8681e-007,1.8422e-040,0.0000e+000,1.1216e-019
"25028",5 Jun 2014 12:01:47.410,7.880015,1.5119e-006,1.1566e-011,1.1566e-011,1.1566e-011
"29884",5 Jun 2014 12:16:39.721,3.841724,6.3611e-006,1.5938e-006,1.5938e-006,1.5938e-006
"5595",5 Jun 2014 12:45:11.148,2.434956,1.5835e-005,1.4491e-005,1.4491e-005,1.4491e-005
"36642",5 Jun 2014 12:50:40.073,19.353692,2.5065e-007,1.3746e-045,1.3746e-045,5.3924e-020
"34490",5 Jun 2014 12:52:55.882,11.514322,7.0813e-007,2.5741e-019,2.5741e-019,4.1845e-019
"33961",5 Jun 2014 12:54:28.566,7.133921,1.8447e-006,1.9027e-010,1.9027e-010,1.9027e-010
"36642",5 Jun 2014 13:40:34.897,18.606258,2.7119e-007,1.6542e-042,0.0000e+000,1.3373e-019
"31016",5 Jun 2014 13:47:18.347,14.211877,4.6482e-007,7.5177e-027,7.5177e-027,1.2942e-019
"34784",5 Jun 2014 13:49:36.877,11.519374,7.0751e-007,2.5002e-019,2.5003e-019,3.1060e-019
"22456",5 Jun 2014 14:20:58.964,10.950301,7.8295e-007,6.1131e-018,6.1131e-018,6.1991e-018
"36437",5 Jun 2014 14:47:58.159,19.139185,2.5630e-007,1.0831e-044,0.0000e+000,4.9610e-020
"37294",5 Jun 2014 15:35:57.704,18.737759,2.6739e-007,4.8466e-043,4.8465e-043,4.9610e-020
"36048",5 Jun 2014 16:11:51.277,5.660595,2.9300e-006,2.1182e-008,2.1182e-008,2.1182e-008
"37124",5 Jun 2014 16:12:04.267,15.033757,4.1539e-007,1.8469e-029,1.8484e-029,4.3139e-020
"20850",5 Jun 2014 16:18:19.203,17.917331,2.9244e-007,8.9218e-040,0.0000e+000,1.2942e-019
"36437",5 Jun 2014 16:28:07.091,11.198395,7.4865e-007,1.5476e-018,1.5476e-018,1.6522e-018
"22676",5 Jun 2014 16:49:22.228,4.610849,5.8724e-006,4.1728e-007,4.1728e-007,4.1728e-007
"31290",5 Jun 2014 16:53:55.775,18.320505,2.7971e-007,2.3133e-041,0.0000e+000,4.7453e-020
"34107",5 Jun 2014 17:02:41.157,13.428130,5.2066e-007,1.6905e-024,1.6905e-024,6.0395e-020
"37320",5 Jun 2014 17:10:08.680,16.517945,3.4409e-007,1.5214e-034,1.5214e-034,4.3139e-020
"37294",5 Jun 2014 17:15:46.642,18.128073,2.8568e-007,1.3357e-040,1.3357e-040,1.0138e-019
"36437",5 Jun 2014 17:18:05.964,16.185562,3.5837e-007,2.3037e-033,5.1910e-033,1.7256e-019
"35054",5 Jun 2014 17:52:52.206,18.917658,2.6233e-007,8.9117e-044,8.9117e-044,5.1767e-020
"36437",5 Jun 2014 18:08:16.023,8.386733,1.3348e-006,1.4732e-012,1.4733e-012,1.4733e-012
"33956",5 Jun 2014 18:20:00.337,6.834878,2.0097e-006,5.4062e-010,5.4062e-010,5.4062e-010
"22655",5 Jun 2014 18:22:30.765,11.426796,1.2691e-006,7.5115e-019,7.5115e-019,8.2396e-019
"36437",5 Jun 2014 18:58:14.902,7.802032,1.5423e-006,1.5702e-011,1.5702e-011,1.5702e-011
"36437",5 Jun 2014 19:48:24.955,13.841888,4.9000e-007,1.0069e-025,1.0069e-025,1.5530e-019
"33956",5 Jun 2014 20:00:03.148,12.115647,6.3958e-007,7.3776e-021,7.3776e-021,1.2079e-019
"31266",5 Jun 2014 20:25:14.533,16.621458,3.3982e-007,6.4539e-035,0.0000e+000,1.2942e-019
"30070",5 Jun 2014 20:27:20.015,11.656675,6.9094e-007,1.1285e-019,1.1285e-019,6.9022e-020
"36437",5 Jun 2014 20:38:23.839,5.617486,2.9751e-006,2.3919e-008,2.3919e-008,2.3919e-008
"20877",5 Jun 2014 21:17:42.830,6.129537,2.4988e-006,5.3173e-009,5.3173e-009,5.3173e-009
"28600",5 Jun 2014 21:21:41.181,19.919181,2.3662e-007,5.3336e-048,5.3335e-048,7.1179e-020
"27806",5 Jun 2014 21:21:42.136,16.480826,3.4564e-007,2.0665e-034,1.6992e-033,9.0592e-020
"35290",5 Jun 2014 21:53:00.944,19.171925,2.5542e-007,7.9153e-045,7.9153e-045,8.8435e-020
"36437",5 Jun 2014 22:18:32.776,12.838426,5.6959e-007,8.1229e-023,8.1229e-023,-1.7256e-020
"28742",5 Jun 2014 22:53:13.950,19.797966,2.3952e-007,1.7771e-047,0.0000e+000,9.0592e-020
"25528",5 Jun 2014 22:57:40.418,11.499379,1.0952e-006,4.3295e-019,4.3295e-019,5.7806e-019
"28600",5 Jun 2014 23:01:55.068,19.661813,2.4285e-007,6.8079e-047,6.8078e-047,7.3336e-020
"35290",5 Jun 2014 23:33:08.924,8.160650,1.4097e-006,3.7536e-012,3.7536e-012,3.7536e-012
"34765",5 Jun 2014 23:43:54.157,15.070900,4.1334e-007,1.3965e-029,1.3965e-029,1.2942e-020
"25528",5 Jun 2014 23:47:50.268,19.069236,3.9826e-007,3.2639e-044,0.0000e+000,1.6393e-019
"34989",5 Jun 2014 23:52:07.087,16.369950,3.5034e-007,5.1368e-034,5.1368e-034,8.1964e-020
"35290",6 Jun 2014 00:23:11.260,17.511804,3.0614e-007,3.2384e-038,0.0000e+000,1.1648e-019
"28600",6 Jun 2014 00:42:08.959,19.399068,2.4947e-007,8.8567e-046,0.0000e+000,1.6177e-019
"35290",6 Jun 2014 01:13:16.903,3.436403,7.9502e-006,3.3321e-006,3.3321e-006,3.3321e-006
"34765",6 Jun 2014 01:24:18.057,14.357518,4.5544e-007,2.6567e-027,2.6561e-027,3.0197e-020
"35290",6 Jun 2014 02:03:19.222,15.055752,4.1417e-007,1.5653e-029,1.5586e-029,6.0395e-020
"28600",6 Jun 2014 02:22:22.852,19.131390,2.5650e-007,1.1669e-044,0.0000e+000,1.0569e-019
"9293",6 Jun 2014 02:22:49.913,12.755700,5.7700e-007,1.3791e-022,1.3791e-022,1.1216e-019
"35290",6 Jun 2014 02:53:24.881,14.661488,4.3675e-007,2.9285e-028,2.9285e-028,1.6393e-019
"30703",6 Jun 2014 03:13:11.244,15.305516,4.0077e-007,2.3512e-030,2.3084e-030,1.1648e-019
"30333",6 Jun 2014 03:35:21.740,9.459901,1.0491e-006,1.2271e-014,1.2271e-014,1.2272e-014
"28600",6 Jun 2014 04:02:36.749,18.859268,2.6396e-007,1.5468e-043,1.5468e-043,1.2942e-019
"35647",6 Jun 2014 05:33:59.481,18.264611,2.8143e-007,3.8569e-041,0.0000e+000,4.5296e-020
"28600",6 Jun 2014 05:42:50.648,18.583237,2.7186e-007,2.0490e-042,0.0000e+000,1.1648e-019
"31147",6 Jun 2014 06:08:40.889,16.513221,3.4429e-007,1.5820e-034,1.5820e-034,3.0197e-020
"5557",6 Jun 2014 06:13:43.527,3.581413,7.3195e-006,2.5836e-006,2.5836e-006,2.5836e-006
"28600",6 Jun 2014 07:23:04.551,18.303887,2.8022e-007,2.6934e-041,2.6934e-041,9.7063e-020
"4218",6 Jun 2014 08:13:26.839,11.002808,7.7550e-007,4.5826e-018,4.5826e-018,4.6245e-018
"35080",6 Jun 2014 08:20:18.595,12.223504,6.2834e-007,3.8274e-021,3.8274e-021,1.8118e-019
"28600",6 Jun 2014 09:03:18.457,18.021865,2.8906e-007,3.4879e-040,3.4879e-040,1.3157e-019
"30851",6 Jun 2014 09:06:09.460,15.814994,3.7536e-007,4.4657e-032,4.4657e-032,6.9022e-020
"2177",6 Jun 2014 09:21:45.178,13.743903,4.9701e-007,1.9791e-025,1.9791e-025,1.2942e-019
"35911",6 Jun 2014 10:35:21.034,9.655016,1.0071e-006,4.8303e-015,4.8303e-015,4.8305e-015
"28600",6 Jun 2014 10:43:32.366,17.737882,2.9839e-007,4.4169e-039,0.0000e+000,5.6081e-020
"15482",6 Jun 2014 10:43:36.124,17.152032,3.6377e-007,8.3431e-037,0.0000e+000,-3.4511e-020
"30636",6 Jun 2014 11:26:38.862,11.191195,7.4961e-007,1.6113e-018,1.6113e-018,1.7601e-018
"28600",6 Jun 2014 12:23:46.279,17.452718,3.0822e-007,5.4278e-038,5.4278e-038,1.0569e-019
"38064",6 Jun 2014 12:40:56.346,16.766140,3.3398e-007,1.9291e-035,1.9291e-035,8.1964e-020
"34576",6 Jun 2014 12:49:02.366,4.976219,3.7913e-006,1.3071e-007,1.3071e-007,1.3071e-007
"31273",6 Jun 2014 13:22:47.216,17.471309,3.0756e-007,4.6146e-038,0.0000e+000,6.9022e-020
"34576",6 Jun 2014 13:39:05.943,13.757980,4.9600e-007,1.7965e-025,1.7966e-025,4.3139e-021
"28600",6 Jun 2014 14:04:00.194,17.167232,3.1856e-007,6.4221e-037,0.0000e+000,7.5493e-020
"38064",6 Jun 2014 14:21:05.146,2.199904,1.9399e-005,1.9027e-005,1.9027e-005,1.9027e-005
"36488",6 Jun 2014 14:24:34.181,13.789222,4.9375e-007,1.4487e-025,1.4487e-025,1.2942e-019
"34321",6 Jun 2014 14:25:34.792,9.413494,1.0595e-006,1.5275e-014,1.5275e-014,1.5275e-014
"25415",6 Jun 2014 14:27:45.428,18.825700,3.1481e-007,2.5234e-043,2.5234e-043,1.3589e-019
"34576",6 Jun 2014 14:29:10.833,12.671367,5.8471e-007,2.3572e-022,2.3572e-022,4.3139e-020
"35065",6 Jun 2014 14:37:27.475,18.075793,2.8734e-007,2.1440e-040,0.0000e+000,6.2552e-020
"34376",6 Jun 2014 14:45:55.812,10.757426,8.1128e-007,1.7411e-017,1.7411e-017,1.7545e-017
"38064",6 Jun 2014 15:10:57.857,13.861927,4.8859e-007,8.7644e-026,8.7647e-026,1.0353e-019
"34321",6 Jun 2014 15:15:37.202,14.875746,4.2426e-007,6.0194e-029,6.0206e-029,9.0592e-020
"35065",6 Jun 2014 15:27:33.852,13.603857,5.0730e-007,5.1556e-025,5.1556e-025,9.4906e-020
"29217",6 Jun 2014 15:38:19.395,4.938867,3.8489e-006,1.4339e-007,1.4339e-007,1.4339e-007
"28600",6 Jun 2014 15:44:14.113,16.882365,3.2940e-007,7.2572e-036,0.0000e+000,9.4906e-020
"37460",6 Jun 2014 15:50:10.666,13.500931,5.1506e-007,1.0355e-024,1.0355e-024,8.1964e-020
"34321",6 Jun 2014 16:05:44.531,11.792016,6.7517e-007,5.1045e-020,5.1045e-020,1.9844e-019
"34775",6 Jun 2014 16:21:56.672,17.408817,3.0978e-007,7.9577e-038,0.0000e+000,9.0592e-020
"38062",6 Jun 2014 16:34:04.053,8.381992,1.3363e-006,1.5028e-012,1.5028e-012,1.5028e-012
"38064",6 Jun 2014 16:51:06.644,19.279734,2.5257e-007,2.8080e-045,0.0000e+000,7.5493e-020
"33866",6 Jun 2014 16:58:51.036,12.564862,5.9466e-007,4.6154e-022,4.6154e-022,-2.5883e-020
"14760",6 Jun 2014 17:23:12.560,11.489510,9.4575e-007,3.9493e-019,3.9493e-019,5.3061e-019
"28600",6 Jun 2014 17:24:28.036,16.599149,3.4073e-007,7.7675e-035,0.0000e+000,1.1648e-019
"30282",6 Jun 2014 17:27:32.056,10.943193,7.8397e-007,6.3556e-018,6.3556e-018,6.4795e-018
"34563",6 Jun 2014 18:00:18.007,19.350944,2.5072e-007,1.4117e-045,0.0000e+000,9.9220e-020
"34775",6 Jun 2014 18:02:16.008,14.705538,4.3414e-007,2.1193e-028,2.1198e-028,1.1648e-019
"35982",6 Jun 2014 18:13:22.691,16.987694,3.2533e-007,2.9747e-036,2.9747e-036,6.0395e-020
"27678",6 Jun 2014 18:14:14.070,6.456170,2.2524e-006,1.9027e-009,1.9027e-009,1.9027e-009
"34563",6 Jun 2014 18:50:24.728,16.203211,3.5759e-007,1.9969e-033,0.0000e+000,1.0353e-019
"35848",6 Jun 2014 18:55:59.695,5.077402,3.6417e-006,1.0136e-007,1.0136e-007,1.0136e-007
"28600",6 Jun 2014 19:04:41.961,16.318715,3.5255e-007,7.8078e-034,0.0000e+000,9.9220e-020
"34563",6 Jun 2014 19:40:32.109,12.100741,6.4116e-007,8.0743e-021,8.0743e-021,1.2079e-019
"34775",6 Jun 2014 19:42:35.342,12.202866,6.3047e-007,4.3414e-021,4.3414e-021,1.3804e-019
"6275",6 Jun 2014 19:42:45.116,18.265416,2.8140e-007,3.8287e-041,3.8286e-041,4.0982e-020
"34313",6 Jun 2014 19:58:32.622,16.898789,3.2876e-007,6.3173e-036,6.3173e-036,1.0569e-019
"34563",6 Jun 2014 20:30:38.821,8.871152,1.1930e-006,1.8223e-013,1.8223e-013,1.8223e-013
"34521",6 Jun 2014 20:36:01.103,19.205807,2.5452e-007,5.7187e-045,0.0000e+000,5.1767e-020
"28600",6 Jun 2014 20:44:55.890,16.042297,3.6480e-007,7.3064e-033,1.0676e-032,3.8825e-020
"35851",6 Jun 2014 20:47:10.177,18.560107,2.7254e-007,2.5400e-042,2.5399e-042,1.3157e-019
"34563",6 Jun 2014 21:20:46.210,17.485891,3.0705e-007,4.0625e-038,0.0000e+000,9.9220e-020
"34775",6 Jun 2014 21:22:54.676,10.191511,9.0388e-007,3.3726e-016,3.3726e-016,3.3725e-016
"34521",6 Jun 2014 21:26:06.194,17.130096,3.1994e-007,8.8300e-037,0.0000e+000,9.2749e-020
"34313",6 Jun 2014 21:38:31.565,7.682930,1.5905e-006,2.4900e-011,2.4900e-011,2.4900e-011
"34563",6 Jun 2014 22:10:52.915,16.786055,3.3319e-007,1.6324e-035,0.0000e+000,1.2726e-019
"34521",6 Jun 2014 22:16:13.485,14.299687,4.5913e-007,4.0204e-027,4.0206e-027,1.2942e-019
"28600",6 Jun 2014 22:25:09.822,15.771244,3.7745e-007,6.3084e-032,6.3084e-032,8.1964e-020
"33881",6 Jun 2014 22:26:38.544,9.016183,1.1549e-006,9.5273e-014,9.5273e-014,9.5273e-014
"35851",6 Jun 2014 22:27:30.715,14.109342,4.7160e-007,1.5537e-026,1.5537e-026,2.0275e-019
"34775",6 Jun 2014 23:03:14.008,9.169139,1.1167e-006,4.7531e-014,4.7531e-014,4.7531e-014
"34521",6 Jun 2014 23:06:18.577,12.205261,6.3022e-007,4.2784e-021,4.2784e-021,6.9022e-020
"27655",6 Jun 2014 23:09:46.987,11.542428,7.0468e-007,2.1891e-019,2.1891e-019,3.7100e-019
"37863",6 Jun 2014 23:16:19.774,15.362278,3.9781e-007,1.5216e-030,1.5324e-030,6.0395e-020
"34521",6 Jun 2014 23:56:25.866,9.398846,1.0628e-006,1.6365e-014,1.6365e-014,1.6365e-014
"24968",7 Jun 2014 00:04:16.203,14.722254,6.6817e-007,2.8936e-028,2.8926e-028,2.1138e-019
"28600",7 Jun 2014 00:05:23.758,15.507020,3.9042e-007,4.9796e-031,4.9796e-031,1.8550e-019
"35851",7 Jun 2014 00:07:51.250,9.873043,9.6313e-007,1.6662e-015,1.6662e-015,1.6663e-015
"37532",7 Jun 2014 00:36:49.140,18.839282,2.6452e-007,1.8674e-043,0.0000e+000,8.4121e-020
"34775",7 Jun 2014 00:43:33.339,9.622823,1.0139e-006,5.6409e-015,5.6409e-015,5.6411e-015
"34521",7 Jun 2014 00:46:30.960,7.281366,1.7708e-006,1.1184e-010,1.1184e-010,1.1184e-010
"31015",7 Jun 2014 00:48:40.535,10.581071,8.3855e-007,4.4606e-017,4.4606e-017,4.4739e-017
"24968",7 Jun 2014 00:54:26.176,13.353265,8.1219e-007,4.3079e-024,4.3079e-024,1.7687e-019
"37863",7 Jun 2014 00:56:32.627,13.433559,5.2024e-007,1.6300e-024,1.6300e-024,6.0395e-020
"34160",7 Jun 2014 01:19:43.651,16.876484,3.2963e-007,7.6265e-036,7.6264e-036,1.2942e-019
"37532",7 Jun 2014 01:26:55.234,16.296596,3.5350e-007,9.3509e-034,9.3508e-034,3.0197e-020
"34521",7 Jun 2014 01:36:38.247,4.584706,4.4665e-006,3.3321e-007,3.3321e-007,3.3321e-007
"33675",7 Jun 2014 01:38:02.045,19.139667,2.5628e-007,1.0781e-044,0.0000e+000,9.7063e-020
"35331",7 Jun 2014 01:44:33.882,17.970185,2.9073e-007,5.5528e-040,0.0000e+000,1.7903e-019
"24968",7 Jun 2014 01:44:36.528,10.980550,1.2011e-006,7.9928e-018,7.9928e-018,8.1317e-018
"28600",7 Jun 2014 01:45:37.697,15.251213,4.0363e-007,3.5599e-030,3.5599e-030,4.3139e-020
"35851",7 Jun 2014 01:48:11.782,5.942876,2.6582e-006,9.3401e-009,9.3401e-009,9.3401e-009
"34160",7 Jun 2014 02:09:40.430,14.842582,4.2616e-007,7.7012e-029,7.6952e-029,8.1964e-020
