

"Close Approach Definition"
"Advanced CAT object: sgp4ESSS                                                        "
"Close Approach Threshold: 20.000000 (km)                                             "
"Close Approach Time Interval: 23 Oct 2013 03:58:20.414 to 23 Oct 2014 03:58:20.414   "
"Point-to-Point Mode is ON.  Finite ellipsoid sizes have been overridden to be points."

"Settings"
"Out of Date Filter is OFF.                                                                                  "
"Apo Peri Filter    is ON.  Pad  is 30.000000 (km)                                                           "
"Path Filter        is OFF.                                                                                  "
"Time Filter        is OFF.                                                                                  "
""
"Each local range minimum is reported as a separate event with corresponding conjunction TCA (i.e., ConjTCA)."
"Additionally, an interval endpoint time will be reported as a separate event with corresponding             "
"conjunction TCA (i.e., ConjTCA) if it is the global range minimum over the interval                      "
""
"Secondaries whose SSC number match the primary SSC number have been ignored.                                "
""
"MaxSampleStepSize is 300.000000 secs                                                                        "
"MinSampleStepSize is 1.000000 secs                                                                          "

"Name","Status","Type","Tangential (km)","Cross-Track (km)","Normal (km)"
"Satellite/ENVISAT_27386","Found Scenario Object","Scenario Object",0.200000,0.100000,0.040000

"Name","Status","Type","Tangential (km)","Cross-Track (km)","Normal (km)"
"spaceTrackTLEs_23_10_2013.tce","Found File","Tle File",0.200000,0.100000,0.040000

"SSC","ConjTCA (UTCG)","Min Range (km)","Max Collision Probability","Collision Probability (Analytic)","Collision Probability (Numeric)","Collision Probability (Patera 2005)"
"33928",6 Feb 2014 08:34:37.897,10.934338,2.5604e-006,1.0000e-305,0.0000e+000,9.9220e-020
"35784",6 Feb 2014 08:34:42.730,19.288434,7.6652e-007,1.0000e-305,0.0000e+000,3.4511e-020
"33764",6 Feb 2014 09:05:40.757,12.863764,1.4324e-006,1.0000e-305,0.0000e+000,1.5099e-020
"36060",6 Feb 2014 09:37:59.366,1.500550,1.0510e-004,3.1777e-141,2.8599e-146,6.7297e-019
"33971",6 Feb 2014 09:43:46.013,19.616770,6.1392e-007,1.0000e-305,0.0000e+000,2.1570e-019
"33764",6 Feb 2014 09:55:46.623,17.255350,7.9596e-007,1.0000e-305,0.0000e+000,2.9119e-020
"34079",6 Feb 2014 10:05:22.661,12.687322,2.8258e-006,1.0000e-305,0.0000e+000,6.9022e-020
"33706",6 Feb 2014 10:10:07.463,14.402751,2.2140e-006,1.0000e-305,0.0000e+000,1.8334e-020
"12443",6 Feb 2014 10:15:22.951,17.704542,1.1201e-006,1.0000e-305,0.0000e+000,1.9413e-019
"36060",6 Feb 2014 10:28:10.375,19.817765,6.0270e-007,1.0000e-305,0.0000e+000,4.2061e-020
"167",6 Feb 2014 10:45:18.398,8.602590,5.6575e-006,1.0000e-305,0.0000e+000,5.6081e-020
"35583",6 Feb 2014 10:57:17.104,10.963461,2.4793e-006,1.0000e-305,0.0000e+000,6.2552e-020
"33798",6 Feb 2014 11:05:18.397,15.055106,1.1994e-006,1.0000e-305,0.0000e+000,1.8981e-019
"12443",6 Feb 2014 11:05:32.156,13.555827,1.9117e-006,1.0000e-305,0.0000e+000,2.3726e-020
"33971",6 Feb 2014 11:24:05.967,10.964267,1.9653e-006,1.0000e-305,0.0000e+000,-1.0353e-019
"37994",6 Feb 2014 11:37:15.092,19.826837,6.0392e-007,1.0000e-305,0.0000e+000,2.8472e-019
"12443",6 Feb 2014 11:55:42.965,19.710841,9.0467e-007,1.0000e-305,0.0000e+000,1.5530e-019
"37994",6 Feb 2014 13:17:37.126,9.410544,2.6800e-006,1.0000e-305,0.0000e+000,5.2630e-019
"14410",6 Feb 2014 13:21:22.012,6.035545,1.1378e-005,1.0000e-305,5.8790e-308,4.3139e-021
"16011",6 Feb 2014 13:56:55.012,7.390454,4.9300e-006,1.0000e-305,3.7991e-308,-1.3804e-019
"36614",6 Feb 2014 14:52:48.895,10.516802,2.1382e-006,1.0000e-305,0.0000e+000,4.0982e-020
"36076",6 Feb 2014 16:05:36.810,8.476154,4.2909e-006,1.0000e-305,9.8286e-312,-8.6278e-021
"34317",6 Feb 2014 16:23:31.357,12.056724,1.6259e-006,1.0000e-305,0.0000e+000,8.1964e-020
"25276",6 Feb 2014 16:45:20.218,12.000420,4.9081e-006,1.0000e-305,9.8909e-313,2.2648e-020
"35281",6 Feb 2014 16:56:09.334,18.616222,7.7340e-007,1.0000e-305,0.0000e+000,2.8040e-020
"34823",6 Feb 2014 17:46:25.726,17.782879,8.3413e-007,1.0000e-305,1.4198e-317,1.5099e-020
"38487",6 Feb 2014 17:48:36.465,14.370222,2.0448e-006,1.0000e-305,0.0000e+000,7.4415e-020
"11587",6 Feb 2014 17:58:31.388,18.408305,6.9282e-007,1.0000e-305,0.0000e+000,4.3139e-020
"34948",6 Feb 2014 18:21:47.740,19.910784,6.0331e-007,1.0000e-305,0.0000e+000,4.2061e-020
"4638",6 Feb 2014 18:22:08.723,12.526424,1.6510e-006,1.0000e-305,0.0000e+000,4.0982e-020
"34884",6 Feb 2014 18:41:42.778,17.581530,7.7489e-007,1.0000e-305,0.0000e+000,8.1964e-020
"11587",6 Feb 2014 18:48:35.142,17.199882,7.9359e-007,1.0000e-305,1.1278e-307,6.4709e-020
"34884",6 Feb 2014 19:31:43.573,19.062076,6.5935e-007,1.0000e-305,0.0000e+000,1.3373e-019
"11587",6 Feb 2014 19:38:34.100,18.161416,7.1177e-007,1.0000e-305,0.0000e+000,5.8238e-020
"37498",6 Feb 2014 19:45:23.319,16.436668,8.7443e-007,1.0000e-305,0.0000e+000,1.6824e-019
"36540",6 Feb 2014 19:51:08.880,11.084601,1.9234e-006,1.0000e-305,0.0000e+000,7.3336e-020
"34948",6 Feb 2014 20:02:03.842,19.799832,6.0982e-007,1.0000e-305,0.0000e+000,4.0982e-020
"4638",6 Feb 2014 20:02:27.069,15.202204,1.1209e-006,1.0000e-305,0.0000e+000,1.0569e-019
"34884",6 Feb 2014 20:21:51.861,12.594313,1.5108e-006,1.0000e-305,0.0000e+000,1.2942e-019
"37498",6 Feb 2014 20:35:33.128,15.812466,9.4485e-007,1.0000e-305,0.0000e+000,2.0491e-020
"34884",6 Feb 2014 21:11:52.649,14.660995,1.1152e-006,1.0000e-305,0.0000e+000,7.7650e-020
"37498",6 Feb 2014 21:25:39.483,12.370350,1.5438e-006,1.0000e-305,0.0000e+000,1.1648e-019
"34884",6 Feb 2014 22:02:00.944,8.125177,3.6316e-006,1.0000e-305,0.0000e+000,8.1964e-020
"32304",6 Feb 2014 22:32:51.460,17.647207,8.2850e-007,1.0000e-305,0.0000e+000,4.0982e-020
"34884",6 Feb 2014 22:52:01.724,10.996487,1.9832e-006,1.0000e-305,0.0000e+000,7.1179e-020
"35718",6 Feb 2014 23:00:13.272,19.913842,5.9659e-007,1.0000e-305,0.0000e+000,1.5314e-019
"34884",6 Feb 2014 23:42:10.025,5.059076,9.3720e-006,1.0000e-305,0.0000e+000,-2.5883e-020
"35718",6 Feb 2014 23:50:23.414,11.451295,1.8043e-006,1.0000e-305,0.0000e+000,1.2510e-019
"36132",6 Feb 2014 23:55:14.498,14.774359,1.1092e-006,1.0000e-305,0.0000e+000,2.7609e-019
"33865",7 Feb 2014 00:18:05.226,11.625990,3.3327e-006,1.0000e-305,0.0000e+000,1.7256e-019
"26064",7 Feb 2014 00:21:06.271,15.407059,1.7024e-006,1.0000e-305,0.0000e+000,-5.1767e-020
"34845",7 Feb 2014 00:27:25.530,17.590210,8.4617e-007,1.0000e-305,2.3482e-311,1.2942e-020
"35668",7 Feb 2014 00:28:35.033,6.278655,1.0354e-005,1.0000e-305,0.0000e+000,2.5883e-020
"34884",7 Feb 2014 00:32:10.798,8.703813,3.1671e-006,1.0000e-305,0.0000e+000,7.7650e-020
"38004",7 Feb 2014 00:36:39.105,18.230914,7.1396e-007,1.0000e-305,1.4277e-307,1.2942e-019
"35718",7 Feb 2014 00:40:26.351,9.602823,2.5660e-006,1.0000e-305,0.0000e+000,4.9610e-020
"4171",7 Feb 2014 01:00:03.647,7.543683,4.2472e-006,1.0000e-305,0.0000e+000,1.5530e-019
"31459",7 Feb 2014 01:10:54.721,4.361317,2.0088e-005,1.0000e-305,3.7427e-309,3.8825e-020
"30636",7 Feb 2014 01:11:16.943,11.639486,3.0433e-006,1.0000e-305,0.0000e+000,8.6278e-021
"24870",7 Feb 2014 01:15:01.812,9.354909,7.2379e-006,1.0000e-305,1.1839e-313,1.5099e-020
"34845",7 Feb 2014 01:17:33.409,4.043915,1.6018e-005,1.0000e-305,0.0000e+000,4.6590e-019
"30423",7 Feb 2014 01:19:32.455,4.653565,1.2670e-005,1.0000e-305,1.4753e-308,9.0592e-020
"34884",7 Feb 2014 01:22:19.105,5.639797,7.5451e-006,1.0000e-305,0.0000e+000,5.6081e-020
"38004",7 Feb 2014 01:26:49.754,10.593041,2.1150e-006,1.0000e-305,0.0000e+000,1.2079e-019
"35718",7 Feb 2014 01:30:36.502,15.812629,9.4642e-007,1.0000e-305,0.0000e+000,1.3373e-019
"34884",7 Feb 2014 02:12:19.871,8.607708,3.2399e-006,1.0000e-305,0.0000e+000,6.0395e-020
"38004",7 Feb 2014 02:16:50.285,3.270508,2.2191e-005,2.7548e-111,1.2603e-116,0.0000e+000
"35031",7 Feb 2014 02:19:00.791,7.136335,4.6508e-006,1.0000e-305,0.0000e+000,2.2432e-019
"39086",7 Feb 2014 02:49:04.681,18.967604,8.6681e-007,1.0000e-305,0.0000e+000,2.6962e-020
"34845",7 Feb 2014 02:57:41.662,13.698393,1.3975e-006,1.0000e-305,0.0000e+000,1.3804e-019
"34884",7 Feb 2014 03:02:28.183,8.905551,3.0275e-006,1.0000e-305,0.0000e+000,1.2510e-019
"38004",7 Feb 2014 03:07:00.931,9.469780,2.6472e-006,1.0000e-305,0.0000e+000,1.2079e-019
"34954",7 Feb 2014 03:10:06.100,19.782472,6.0485e-007,1.0000e-305,0.0000e+000,5.8238e-020
"22489",7 Feb 2014 03:20:22.110,14.709763,1.4124e-006,1.0000e-305,0.0000e+000,3.8825e-019
"34323",7 Feb 2014 03:25:15.246,12.903469,1.4204e-006,1.0000e-305,0.0000e+000,8.8435e-020
"33965",7 Feb 2014 03:37:59.932,12.007660,3.1454e-006,1.0000e-305,0.0000e+000,1.9844e-019
"35744",7 Feb 2014 03:39:57.801,11.342358,3.3953e-006,1.0000e-305,2.7291e-312,1.0785e-021
"34884",7 Feb 2014 03:52:28.943,10.524687,2.1682e-006,1.0000e-305,0.0000e+000,1.3589e-019
"38004",7 Feb 2014 03:57:01.464,11.618413,1.7589e-006,1.0000e-305,7.1300e-311,1.5530e-019
"35031",7 Feb 2014 03:59:19.725,19.727820,6.0871e-007,1.0000e-305,0.0000e+000,1.5099e-019
"34954",7 Feb 2014 04:00:05.731,16.270061,8.9427e-007,1.0000e-305,0.0000e+000,6.0395e-020
"34323",7 Feb 2014 04:15:01.808,18.618648,6.8219e-007,1.0000e-305,0.0000e+000,6.0395e-020
"25261",7 Feb 2014 04:36:44.359,17.983896,1.8165e-006,1.0000e-305,0.0000e+000,4.3139e-020
"34965",7 Feb 2014 04:37:42.897,16.470940,9.9211e-007,1.0000e-305,0.0000e+000,2.1570e-019
"34884",7 Feb 2014 04:42:37.260,12.764830,1.4743e-006,1.0000e-305,0.0000e+000,1.2510e-019
"34954",7 Feb 2014 04:50:19.402,17.234216,7.9709e-007,1.0000e-305,0.0000e+000,7.1179e-020
"34884",7 Feb 2014 05:32:38.014,13.446803,1.3289e-006,1.0000e-305,0.0000e+000,1.3373e-019
"33942",7 Feb 2014 05:49:45.354,5.277372,8.4821e-006,1.0000e-305,0.0000e+000,1.8118e-019
"34884",7 Feb 2014 06:22:46.336,16.665517,8.6540e-007,1.0000e-305,0.0000e+000,1.7256e-019
"30429",7 Feb 2014 06:52:27.841,10.248953,2.4085e-006,1.0000e-305,0.0000e+000,2.2432e-019
"3522",7 Feb 2014 06:59:44.138,10.691168,2.6086e-006,1.0000e-305,0.0000e+000,6.2552e-020
"34884",7 Feb 2014 07:12:47.083,16.717132,8.6029e-007,1.0000e-305,0.0000e+000,1.0785e-019
"34564",7 Feb 2014 07:15:30.334,13.530197,1.3005e-006,1.0000e-305,0.0000e+000,7.7650e-020
"34065",7 Feb 2014 07:17:46.530,11.460678,1.8063e-006,1.0000e-305,9.5796e-309,3.4511e-020
"34564",7 Feb 2014 08:05:42.123,15.939811,9.3719e-007,1.0000e-305,0.0000e+000,4.7453e-020
"34065",7 Feb 2014 08:07:58.319,17.624964,7.6387e-007,1.0000e-305,1.5518e-307,5.3924e-021
"34564",7 Feb 2014 08:55:47.815,8.666194,3.1711e-006,1.0000e-305,0.0000e+000,5.0904e-019
"34065",7 Feb 2014 08:58:05.367,13.619190,1.2795e-006,1.0000e-305,2.6288e-308,3.2786e-019
"34119",7 Feb 2014 09:27:36.103,19.130218,6.7154e-007,1.0000e-305,0.0000e+000,2.9119e-020
"35669",7 Feb 2014 10:19:52.204,2.888901,3.2217e-005,1.0000e-305,1.9673e-318,1.3804e-019
"35469",7 Feb 2014 10:28:08.998,19.932337,8.5775e-007,1.0000e-305,0.0000e+000,1.7256e-019
"36368",7 Feb 2014 10:35:17.152,6.937366,9.3565e-006,1.0000e-305,0.0000e+000,1.6393e-019
"34015",7 Feb 2014 10:48:21.986,15.491612,9.8434e-007,1.0000e-305,0.0000e+000,3.4511e-020
"35962",7 Feb 2014 11:09:54.902,1.604632,1.0334e-004,1.0000e-305,2.8907e-131,5.1767e-019
"37998",7 Feb 2014 12:28:08.664,8.643458,3.1621e-006,1.0000e-305,0.0000e+000,1.0785e-019
"34554",7 Feb 2014 12:43:26.088,12.503199,1.5264e-006,1.0000e-305,0.0000e+000,2.0707e-019
"36045",7 Feb 2014 13:02:01.213,19.257679,6.5696e-007,1.0000e-305,0.0000e+000,4.9610e-020
"36390",7 Feb 2014 13:41:50.907,7.736950,7.1374e-006,1.0000e-305,0.0000e+000,1.1216e-019
"34554",7 Feb 2014 14:23:50.456,19.593872,6.2131e-007,1.0000e-305,0.0000e+000,3.1060e-019
"33944",7 Feb 2014 14:25:42.610,13.072906,1.4048e-006,1.0000e-305,0.0000e+000,2.5021e-019
"38060",7 Feb 2014 15:29:06.349,11.043318,2.9499e-006,1.0000e-305,5.0471e-316,4.7453e-020
"33828",7 Feb 2014 15:44:54.506,16.711528,8.4644e-007,1.0000e-305,0.0000e+000,1.9413e-020
"13649",7 Feb 2014 15:47:51.430,8.981909,7.6046e-006,1.0000e-305,0.0000e+000,6.1473e-020
"13649",7 Feb 2014 16:38:05.723,17.429911,2.0195e-006,1.0000e-305,0.0000e+000,4.0982e-020
"24236",7 Feb 2014 17:02:29.550,19.572305,9.8524e-007,1.0000e-305,1.7790e-308,2.9119e-020
"35287",7 Feb 2014 17:23:20.900,18.833907,6.6676e-007,1.0000e-305,0.0000e+000,6.9022e-020
"34430",7 Feb 2014 17:46:38.586,3.801199,1.6676e-005,1.0000e-305,0.0000e+000,3.4511e-020
"36539",7 Feb 2014 17:59:05.297,17.448490,9.3247e-007,1.0000e-305,0.0000e+000,4.3139e-020
"35287",7 Feb 2014 19:03:41.997,11.204572,1.8842e-006,1.0000e-305,0.0000e+000,1.8118e-019
"22675",7 Feb 2014 19:19:08.965,6.368182,6.6572e-006,1.0000e-305,0.0000e+000,-4.8316e-019
"24903",7 Feb 2014 19:32:52.405,17.166936,2.2092e-006,1.0000e-305,0.0000e+000,2.8040e-020
"37851",7 Feb 2014 19:39:04.618,6.876560,7.5011e-006,1.0000e-305,0.0000e+000,-5.1767e-020
"18549",7 Feb 2014 19:57:08.043,9.668016,4.8234e-006,1.0000e-305,0.0000e+000,1.0785e-019
"28838",7 Feb 2014 20:46:10.243,18.662708,1.1140e-006,1.0000e-305,0.0000e+000,1.6177e-020
"26449",7 Feb 2014 21:19:14.046,17.875972,1.0161e-006,1.0000e-305,0.0000e+000,2.8040e-020
"25482",7 Feb 2014 21:43:37.596,16.161196,1.2215e-006,1.0000e-305,0.0000e+000,9.7063e-021
"25105",7 Feb 2014 22:04:05.014,15.330467,2.6116e-006,1.0000e-305,0.0000e+000,4.3139e-021
"9040",7 Feb 2014 22:11:16.253,18.919953,7.8814e-007,1.0000e-305,0.0000e+000,1.0138e-019
"29935",7 Feb 2014 22:31:32.700,1.131349,1.8912e-004,1.9303e-084,2.2079e-087,8.9729e-019
"34582",7 Feb 2014 22:45:28.323,18.317242,7.1286e-007,1.0000e-305,0.0000e+000,7.7650e-020
"25105",7 Feb 2014 22:54:10.319,3.968129,3.8969e-005,1.0000e-305,7.3940e-313,3.0197e-020
"32164",7 Feb 2014 23:55:59.066,10.786664,2.2074e-006,1.0000e-305,0.0000e+000,-1.7256e-020
"34582",8 Feb 2014 00:25:53.172,14.714111,1.1043e-006,1.0000e-305,0.0000e+000,3.1923e-019
"4895",8 Feb 2014 00:41:12.137,15.754134,1.2024e-006,1.0000e-305,4.9407e-324,1.9413e-020
"8458",8 Feb 2014 01:20:56.549,13.982264,1.4727e-006,1.0000e-305,0.0000e+000,-4.9610e-020
"38023",8 Feb 2014 01:36:45.539,9.926129,4.7028e-006,1.0000e-305,0.0000e+000,7.0748e-019
"34852",8 Feb 2014 01:37:58.238,2.721970,3.2138e-005,1.0000e-305,2.2925e-321,1.7256e-019
"36371",8 Feb 2014 02:02:57.821,12.193158,1.5980e-006,1.0000e-305,0.0000e+000,1.4667e-019
"36269",8 Feb 2014 02:15:15.902,6.956091,9.4007e-006,1.0000e-305,2.9061e-313,2.5883e-020
"35214",8 Feb 2014 02:17:33.260,11.061295,3.5295e-006,1.0000e-305,0.0000e+000,2.9119e-020
"34118",8 Feb 2014 03:10:13.539,14.337609,1.5139e-006,1.0000e-305,0.0000e+000,1.2079e-019
"33762",8 Feb 2014 03:35:50.881,17.575349,7.6521e-007,1.0000e-305,0.0000e+000,1.8550e-019
"36371",8 Feb 2014 03:43:17.445,17.152140,8.0732e-007,1.0000e-305,0.0000e+000,3.8825e-020
"37850",8 Feb 2014 03:51:54.555,19.591242,6.8553e-007,1.0000e-305,0.0000e+000,1.9844e-019
"33954",8 Feb 2014 04:39:31.840,17.119903,1.5684e-006,1.0000e-305,8.0944e-308,2.7501e-020
"30947",8 Feb 2014 04:45:54.442,17.944452,1.4397e-006,1.0000e-305,0.0000e+000,1.4559e-020
"34389",8 Feb 2014 05:05:39.471,9.000603,2.9190e-006,1.0000e-305,0.0000e+000,4.5296e-020
"33762",8 Feb 2014 05:16:14.371,17.104239,8.0786e-007,1.0000e-305,0.0000e+000,1.3804e-019
"35976",8 Feb 2014 05:31:17.166,18.155824,7.6183e-007,1.0000e-305,0.0000e+000,5.5002e-020
"36622",8 Feb 2014 06:33:21.996,8.889964,5.3304e-006,1.0000e-305,0.0000e+000,3.0197e-019
"37993",8 Feb 2014 06:44:30.169,15.626959,9.6888e-007,1.0000e-305,0.0000e+000,5.2845e-020
"33782",8 Feb 2014 07:00:04.053,8.490102,3.2844e-006,1.0000e-305,0.0000e+000,-5.1767e-020
"35022",8 Feb 2014 07:21:04.680,16.260801,1.3293e-006,1.0000e-305,0.0000e+000,3.4511e-020
"3559",8 Feb 2014 07:24:23.454,13.489754,1.8895e-006,1.0000e-305,0.0000e+000,2.5883e-020
"3341",8 Feb 2014 08:08:20.235,15.277685,1.0681e-006,1.0000e-305,2.6352e-310,3.4511e-020
"34793",8 Feb 2014 08:19:25.810,19.236619,6.4281e-007,1.0000e-305,0.0000e+000,2.1570e-020
"30971",8 Feb 2014 08:27:04.017,12.777673,1.4905e-006,1.0000e-305,0.0000e+000,4.3139e-020
"26272",8 Feb 2014 09:00:03.103,17.822590,1.0988e-006,1.0000e-305,0.0000e+000,2.2432e-019
"36944",8 Feb 2014 09:19:03.984,16.484239,8.9128e-007,1.0000e-305,0.0000e+000,1.2510e-019
"480",8 Feb 2014 09:23:24.593,12.901833,1.4471e-006,1.0000e-305,0.0000e+000,1.7687e-019
"32316",8 Feb 2014 09:24:47.297,3.177887,2.4092e-005,1.0000e-305,0.0000e+000,3.8825e-019
"18648",8 Feb 2014 09:26:18.935,18.911171,1.2561e-006,1.0000e-305,0.0000e+000,2.2648e-020
"38511",8 Feb 2014 09:47:03.159,16.290973,1.7134e-006,1.0000e-305,0.0000e+000,2.3726e-020
"36827",8 Feb 2014 10:34:30.697,18.740119,9.9699e-007,1.0000e-305,0.0000e+000,5.1767e-020
"25578",8 Feb 2014 11:25:03.594,16.944206,2.2619e-006,1.0000e-305,0.0000e+000,9.4906e-020
"37325",8 Feb 2014 11:31:44.295,16.206359,1.0247e-006,1.0000e-305,0.0000e+000,1.2510e-019
"33945",8 Feb 2014 11:58:43.418,8.552479,3.2334e-006,1.0000e-305,0.0000e+000,4.1413e-019
"7228",8 Feb 2014 12:16:28.377,18.512617,1.2959e-006,1.0000e-305,0.0000e+000,3.4511e-020
"22676",8 Feb 2014 12:22:45.531,10.055484,3.3334e-006,1.0000e-305,0.0000e+000,6.9022e-019
