

"Close Approach Definition"
"Advanced CAT object: sgp4ESSS                                                        "
"Close Approach Threshold: 20.000000 (km)                                             "
"Close Approach Time Interval: 23 Oct 2013 03:58:20.414 to 23 Oct 2014 03:58:20.414   "
"Point-to-Point Mode is ON.  Finite ellipsoid sizes have been overridden to be points."

"Settings"
"Out of Date Filter is OFF.                                                                                  "
"Apo Peri Filter    is ON.  Pad  is 30.000000 (km)                                                           "
"Path Filter        is OFF.                                                                                  "
"Time Filter        is OFF.                                                                                  "
""
"Each local range minimum is reported as a separate event with corresponding conjunction TCA (i.e., ConjTCA)."
"Additionally, an interval endpoint time will be reported as a separate event with corresponding             "
"conjunction TCA (i.e., ConjTCA) if it is the global range minimum over the interval                      "
""
"Secondaries whose SSC number match the primary SSC number have been ignored.                                "
""
"MaxSampleStepSize is 300.000000 secs                                                                        "
"MinSampleStepSize is 1.000000 secs                                                                          "

"Name","Status","Type","Tangential (km)","Cross-Track (km)","Normal (km)"
"Satellite/ENVISAT_27386","Found Scenario Object","Scenario Object",0.040000,0.010000,0.001600

"Name","Status","Type","Tangential (km)","Cross-Track (km)","Normal (km)"
"spaceTrackTLEs_23_10_2013.tce","Found File","Tle File",0.040000,0.010000,0.001600

"SSC","ConjTCA (UTCG)","Min Range (km)","Max Collision Probability","Collision Probability (Analytic)","Collision Probability (Numeric)","Collision Probability (Patera 2005)"
"32422",23 May 2014 05:56:07.714,4.006515,1.0918e-004,1.0000e-305,0.0000e+000,-1.1971e-019
"33884",23 May 2014 06:20:39.845,11.591212,4.4247e-006,1.0000e-305,0.0000e+000,-1.4236e-019
"33984",23 May 2014 06:21:23.932,6.611275,1.3863e-005,1.0000e-305,0.0000e+000,-4.9610e-020
"36493",23 May 2014 06:26:28.791,16.579022,2.1685e-006,1.0000e-305,0.0000e+000,-3.1815e-020
"37327",23 May 2014 06:39:59.294,19.939877,2.3584e-006,1.0000e-305,0.0000e+000,8.6278e-020
"35610",23 May 2014 06:40:25.520,17.703720,3.9366e-006,1.0000e-305,0.0000e+000,-3.2354e-021
"25530",23 May 2014 06:44:02.834,15.362009,9.2248e-006,1.0000e-305,0.0000e+000,3.9095e-020
"37326",23 May 2014 06:53:33.629,15.577200,2.6773e-006,1.0000e-305,0.0000e+000,-2.6962e-020
"30035",23 May 2014 07:14:20.791,13.857260,3.5820e-006,1.0000e-305,0.0000e+000,-3.8825e-020
"36493",23 May 2014 07:16:33.844,7.855346,9.6604e-006,1.0000e-305,0.0000e+000,-3.1276e-020
"35296",23 May 2014 07:29:02.329,3.280048,6.0225e-005,1.0000e-305,0.0000e+000,-8.6278e-019
"34652",23 May 2014 07:29:30.931,6.581023,1.5204e-005,1.0000e-305,0.0000e+000,-9.9220e-020
"11574",23 May 2014 07:29:34.507,7.353380,4.3742e-005,1.0000e-305,0.0000e+000,-2.6531e-019
"35611",23 May 2014 07:30:10.635,10.055861,1.5622e-005,1.0000e-305,0.0000e+000,-1.8873e-020
"33961",23 May 2014 07:31:05.181,19.139194,1.9456e-006,1.0000e-305,0.0000e+000,-2.3726e-020
"33984",23 May 2014 08:01:17.800,7.737456,1.0119e-005,1.0000e-305,0.0000e+000,-8.6278e-021
"36493",23 May 2014 08:06:40.438,12.913404,3.5753e-006,1.0000e-305,0.0000e+000,-1.5099e-020
"11574",23 May 2014 08:19:39.883,15.664816,9.6363e-006,1.0000e-305,0.0000e+000,-8.3582e-021
"33726",23 May 2014 08:34:59.157,14.749067,3.6440e-006,1.0000e-305,0.0000e+000,-3.2354e-019
"36493",23 May 2014 08:56:45.509,13.105675,3.4716e-006,1.0000e-305,0.0000e+000,-6.1473e-020
"35296",23 May 2014 09:09:07.655,15.305248,2.7700e-006,1.0000e-305,0.0000e+000,-3.9688e-019
"34652",23 May 2014 09:09:34.168,18.837827,1.8580e-006,1.0000e-305,0.0000e+000,-2.6746e-019
"35962",23 May 2014 09:09:35.486,11.920974,1.2835e-005,1.0000e-305,0.0000e+000,-6.3360e-021
"16615",23 May 2014 09:15:14.773,14.116657,1.9085e-005,1.0000e-305,0.0000e+000,3.6399e-021
"31207",23 May 2014 09:23:41.043,11.600804,6.2099e-006,1.0000e-305,0.0000e+000,-1.9952e-020
"33984",23 May 2014 09:41:11.668,10.823662,5.1706e-006,1.0000e-305,0.0000e+000,1.5099e-020
"36493",23 May 2014 09:46:52.086,18.511668,1.7402e-006,1.0000e-305,0.0000e+000,-4.0443e-020
"34358",23 May 2014 09:55:47.705,15.201815,2.6474e-006,1.0000e-305,0.0000e+000,-2.3726e-020
"33867",23 May 2014 10:30:46.724,17.116116,2.0291e-006,1.0000e-305,0.0000e+000,3.2354e-021
"34358",23 May 2014 10:45:55.665,11.480954,4.6433e-006,1.0000e-305,0.0000e+000,-3.0197e-020
"13562",23 May 2014 10:56:43.533,13.412386,1.0274e-005,1.0000e-305,0.0000e+000,-1.6716e-020
"33984",23 May 2014 11:21:05.535,14.771648,2.7757e-006,1.0000e-305,0.0000e+000,-1.2295e-019
"34358",23 May 2014 11:35:54.735,10.496376,5.5573e-006,1.0000e-305,0.0000e+000,-3.8286e-020
"27450",23 May 2014 11:46:11.968,19.211685,3.9286e-006,1.0000e-305,0.0000e+000,5.5002e-020
"34358",23 May 2014 12:26:02.695,11.880244,4.3397e-006,1.0000e-305,0.0000e+000,-5.8777e-020
"33761",23 May 2014 12:31:08.512,6.804991,2.8928e-005,1.0000e-305,0.0000e+000,-1.0893e-019
"27450",23 May 2014 12:36:22.543,11.913857,1.0208e-005,1.0000e-305,0.0000e+000,2.6962e-020
"34091",23 May 2014 12:38:13.516,14.527504,3.4391e-006,1.0000e-305,0.0000e+000,-1.6177e-021
"33984",23 May 2014 13:00:59.400,19.102761,1.6596e-006,1.0000e-305,0.0000e+000,-1.0569e-019
"22289",23 May 2014 13:07:28.117,1.404165,1.1266e-003,1.0000e-305,0.0000e+000,-4.3139e-019
"34358",23 May 2014 13:16:01.763,18.985003,1.7000e-006,1.0000e-305,0.0000e+000,-1.4020e-020
"29866",23 May 2014 13:25:27.605,6.963649,4.4384e-005,1.0000e-305,0.0000e+000,-1.2942e-020
"33948",23 May 2014 14:11:14.046,17.493474,4.7389e-006,1.0000e-305,0.0000e+000,-7.1179e-020
"37136",23 May 2014 14:11:41.403,11.139497,5.6688e-006,1.0000e-305,0.0000e+000,-2.3726e-019
"34439",23 May 2014 14:50:22.318,6.704050,1.3552e-005,1.0000e-305,0.0000e+000,-1.1108e-019
"32454",23 May 2014 15:02:39.460,11.501165,1.2314e-005,1.0000e-305,0.0000e+000,-1.0515e-020
"28373",23 May 2014 15:08:38.782,15.277528,6.1251e-006,1.0000e-305,0.0000e+000,-1.3459e-018
"33965",23 May 2014 15:32:55.536,12.503193,3.8030e-006,1.0000e-305,0.0000e+000,-3.2354e-021
"35989",23 May 2014 15:51:32.886,14.694523,6.2863e-006,1.0000e-305,0.0000e+000,-4.2276e-019
"33965",23 May 2014 16:22:56.303,13.953964,3.0534e-006,1.0000e-305,0.0000e+000,-2.2109e-020
"34439",23 May 2014 16:30:01.747,17.886189,1.9006e-006,1.0000e-305,0.0000e+000,-9.4906e-019
"15615",23 May 2014 16:51:16.743,16.397100,5.6541e-006,1.0000e-305,0.0000e+000,-1.4559e-020
"31341",23 May 2014 17:00:52.325,17.089172,2.4918e-006,1.0000e-305,0.0000e+000,-1.7525e-020
"33965",23 May 2014 17:13:00.827,16.357263,2.2222e-006,1.0000e-305,0.0000e+000,-9.7063e-021
"34022",23 May 2014 17:31:50.292,5.270468,4.7182e-005,1.0000e-305,0.0000e+000,-5.3924e-020
"26092",23 May 2014 18:22:06.059,17.156825,5.0838e-006,1.0000e-305,0.0000e+000,-5.3924e-021
"36674",23 May 2014 18:23:33.591,15.549054,7.6462e-006,1.0000e-305,0.0000e+000,-1.3481e-020
"19945",23 May 2014 18:29:33.383,15.468299,5.4709e-006,1.0000e-305,0.0000e+000,-1.7256e-020
"17754",23 May 2014 20:12:10.672,10.252377,6.9232e-006,1.0000e-305,0.0000e+000,-3.9904e-020
"28596",23 May 2014 20:54:06.042,18.132696,4.6344e-006,1.0000e-305,0.0000e+000,-2.1570e-021
"25320",23 May 2014 20:54:40.144,17.593559,4.6319e-006,1.0000e-305,0.0000e+000,2.5236e-019
"32113",23 May 2014 20:57:47.198,16.454376,7.5324e-006,1.0000e-305,0.0000e+000,-1.4290e-020
"25320",23 May 2014 21:44:45.887,15.756553,5.7792e-006,1.0000e-305,0.0000e+000,2.0534e-018
"17754",23 May 2014 21:52:12.546,19.784281,1.8645e-006,1.0000e-305,0.0000e+000,-3.4511e-020
"25320",23 May 2014 22:34:51.746,9.330452,1.6493e-005,1.0000e-305,0.0000e+000,7.1179e-020
"36913",23 May 2014 22:55:27.846,14.786310,2.6839e-006,1.0000e-305,0.0000e+000,-1.4020e-020
"25320",23 May 2014 23:24:57.494,6.750503,3.1529e-005,1.0000e-305,0.0000e+000,3.8307e-018
"26347",23 May 2014 23:29:36.423,19.276506,3.9428e-006,1.0000e-305,7.3099e-317,-2.0221e-021
"36913",23 May 2014 23:45:28.941,18.168175,1.7778e-006,1.0000e-305,2.9644e-323,-1.8064e-020
"25320",24 May 2014 00:15:03.348,5.249768,5.2164e-005,1.0000e-305,0.0000e+000,4.2061e-020
"38472",24 May 2014 00:22:43.449,6.647402,1.4375e-005,1.0000e-305,0.0000e+000,-1.7256e-020
"36913",24 May 2014 00:35:31.342,14.892322,2.6459e-006,1.0000e-305,0.0000e+000,-2.1570e-020
"11111",24 May 2014 01:01:46.187,10.129438,1.9902e-005,1.0000e-305,0.0000e+000,-2.7609e-019
"25320",24 May 2014 01:05:09.100,2.306551,2.7003e-004,1.0000e-305,0.0000e+000,7.6615e-018
"34088",24 May 2014 01:15:56.538,18.970180,1.7016e-006,1.0000e-305,0.0000e+000,-1.9413e-019
"25320",24 May 2014 01:55:14.949,11.536839,1.0820e-005,1.0000e-305,0.0000e+000,9.2749e-020
"13570",24 May 2014 01:58:35.185,3.248586,1.7687e-004,1.0000e-305,0.0000e+000,-1.0677e-019
"34088",24 May 2014 02:06:00.705,14.186283,3.0417e-006,1.0000e-305,0.0000e+000,-7.7650e-019
"25320",24 May 2014 02:45:20.707,11.382725,1.1124e-005,1.0000e-305,0.0000e+000,2.6919e-018
"34088",24 May 2014 02:56:08.222,11.190495,4.8864e-006,1.0000e-305,0.0000e+000,-5.3924e-020
"33848",24 May 2014 03:31:24.056,19.901987,4.8705e-006,1.0000e-305,0.0000e+000,-3.4376e-021
"33956",24 May 2014 03:40:51.576,6.859308,1.4720e-005,1.0000e-305,0.0000e+000,-1.5961e-019
"34088",24 May 2014 03:46:12.391,5.790407,1.8243e-005,1.0000e-305,0.0000e+000,-2.4158e-019
"34088",24 May 2014 04:36:19.904,5.754466,1.8464e-005,1.0000e-305,0.0000e+000,-4.3139e-020
"35922",24 May 2014 04:49:32.990,9.086423,7.1990e-006,1.0000e-305,0.0000e+000,-1.4020e-019
"34088",24 May 2014 05:26:24.076,2.703105,8.3626e-005,1.0000e-305,0.0000e+000,1.0353e-019
"34088",24 May 2014 06:16:31.585,9.057094,7.4485e-006,1.0000e-305,0.0000e+000,-5.1767e-020
"35922",24 May 2014 06:29:33.131,13.443532,3.2884e-006,1.0000e-305,0.0000e+000,-7.7650e-020
"36632",24 May 2014 06:53:21.154,4.016826,9.3148e-005,1.0000e-305,0.0000e+000,-1.3481e-020
"34088",24 May 2014 07:06:35.760,11.004097,5.0441e-006,1.0000e-305,0.0000e+000,-6.5571e-019
"34520",24 May 2014 07:10:30.988,19.385748,1.5975e-006,1.0000e-305,0.0000e+000,-2.1570e-021
"34088",24 May 2014 07:56:43.265,16.446287,2.2573e-006,1.0000e-305,0.0000e+000,-1.5099e-019
"36453",24 May 2014 08:33:41.859,9.975028,1.1096e-005,1.0000e-305,0.0000e+000,-2.4266e-020
"37133",24 May 2014 08:33:45.391,13.120173,6.7041e-006,1.0000e-305,0.0000e+000,-8.0886e-021
"34088",24 May 2014 08:46:47.442,19.323133,1.6346e-006,1.0000e-305,0.0000e+000,2.6746e-019
"36894",24 May 2014 09:19:46.193,16.696131,2.1050e-006,1.0000e-305,0.0000e+000,-1.8334e-020
"34021",24 May 2014 09:22:21.193,5.605780,2.4870e-005,1.0000e-305,0.0000e+000,-2.9119e-020
"37994",24 May 2014 10:13:57.107,10.701667,1.1882e-005,1.0000e-305,0.0000e+000,-2.6574e-018
"23434",24 May 2014 10:23:45.240,11.220953,1.5758e-005,1.0000e-305,0.0000e+000,-6.4709e-021
"36894",24 May 2014 10:59:50.073,11.852569,4.1765e-006,1.0000e-305,0.0000e+000,-2.8580e-020
"34021",24 May 2014 11:02:26.362,18.964189,2.1668e-006,1.0000e-305,0.0000e+000,7.7650e-020
"37597",24 May 2014 11:06:29.219,7.776890,3.2976e-005,1.0000e-305,0.0000e+000,-6.8483e-020
"36483",24 May 2014 11:23:20.890,18.179369,1.8103e-006,1.0000e-305,0.0000e+000,0.0000e+000
"36894",24 May 2014 11:49:56.589,19.521698,1.5395e-006,1.0000e-305,0.0000e+000,-4.8531e-021
"36483",24 May 2014 12:13:29.331,19.122480,1.6358e-006,1.0000e-305,0.0000e+000,-2.1570e-020
"36894",24 May 2014 12:39:53.953,10.235366,5.6000e-006,1.0000e-305,0.0000e+000,-3.6668e-020
"1430",24 May 2014 12:43:04.153,18.061786,3.3526e-006,1.0000e-305,0.0000e+000,-1.5908e-020
"37529",24 May 2014 12:43:22.860,10.403679,7.8090e-006,1.0000e-305,0.0000e+000,-2.6962e-021
"34860",24 May 2014 12:43:38.330,16.656909,3.1751e-006,1.0000e-305,0.0000e+000,-5.2306e-020
"31625",24 May 2014 12:45:43.367,7.445642,3.1283e-005,1.0000e-305,0.0000e+000,-6.0740e-018
"37969",24 May 2014 12:55:09.866,11.643303,1.5306e-005,1.0000e-305,0.0000e+000,-9.5715e-021
"36483",24 May 2014 13:03:40.653,14.014609,3.0450e-006,1.0000e-305,0.0000e+000,-7.4415e-020
"34023",24 May 2014 13:34:27.374,2.606472,1.8296e-004,1.0000e-305,0.0000e+000,-4.2276e-019
"36483",24 May 2014 13:53:49.091,15.549121,2.4733e-006,1.0000e-305,0.0000e+000,-6.4709e-021
"39069",24 May 2014 13:59:16.981,10.334595,3.9962e-006,1.0000e-305,0.0000e+000,-3.9904e-020
"36894",24 May 2014 14:19:57.831,13.590582,3.1760e-006,1.0000e-305,0.0000e+000,-2.8040e-020
"1430",24 May 2014 14:23:12.769,19.840612,2.7782e-006,1.0000e-305,0.0000e+000,-2.0221e-020
"36191",24 May 2014 14:26:52.770,19.535591,5.4792e-006,1.0000e-305,0.0000e+000,-2.6962e-020
"28600",24 May 2014 14:31:24.058,19.894647,4.7295e-006,1.0000e-305,0.0000e+000,-2.5883e-020
"36483",24 May 2014 14:44:00.416,10.502348,5.4204e-006,1.0000e-305,0.0000e+000,-4.8531e-020
"38241",24 May 2014 15:13:28.783,14.206250,3.2339e-006,1.0000e-305,0.0000e+000,-7.3336e-020
"13486",24 May 2014 15:13:58.180,19.103134,5.8388e-006,1.0000e-305,0.0000e+000,-2.6962e-022
"36483",24 May 2014 15:34:08.850,12.918775,3.5817e-006,1.0000e-305,0.0000e+000,-2.3187e-020
"36894",24 May 2014 16:00:01.709,19.844097,1.4896e-006,1.0000e-305,0.0000e+000,-3.1276e-020
"38241",24 May 2014 16:03:34.951,14.286221,3.1997e-006,1.0000e-305,0.0000e+000,-1.2079e-019
"28600",24 May 2014 16:11:37.700,18.519109,5.4628e-006,1.0000e-305,0.0000e+000,-5.9532e-019
"38300",24 May 2014 16:14:07.726,13.148316,6.0180e-006,1.0000e-305,0.0000e+000,-9.1670e-021
"36483",24 May 2014 16:24:20.178,8.660446,7.9684e-006,1.0000e-305,0.0000e+000,-4.9610e-020
"38241",24 May 2014 16:53:39.938,7.134372,1.2838e-005,1.0000e-305,0.0000e+000,-6.0395e-020
"30976",24 May 2014 17:00:13.589,17.762100,6.5774e-006,1.0000e-305,0.0000e+000,-1.5099e-020
"28370",24 May 2014 17:01:40.710,14.549743,7.0891e-006,1.0000e-305,0.0000e+000,-1.0515e-020
"29051",24 May 2014 17:04:07.995,13.608126,9.8036e-006,1.0000e-305,0.0000e+000,-5.5002e-020
"36483",24 May 2014 17:14:28.609,11.994892,4.1533e-006,1.0000e-305,0.0000e+000,-1.5099e-020
"36047",24 May 2014 17:42:57.298,7.220354,1.4313e-005,1.0000e-305,0.0000e+000,-5.0688e-020
"38241",24 May 2014 17:43:46.107,6.878827,1.3818e-005,1.0000e-305,0.0000e+000,-2.2864e-019
"37131",24 May 2014 17:44:45.770,15.809310,4.0264e-006,1.0000e-305,0.0000e+000,-9.4906e-020
"28600",24 May 2014 17:51:51.342,17.151650,6.3740e-006,1.0000e-305,0.0000e+000,-2.5021e-019
"36483",24 May 2014 18:04:39.940,9.662693,6.3990e-006,1.0000e-305,0.0000e+000,-5.1767e-020
"35848",24 May 2014 18:16:27.886,5.557759,1.9250e-005,1.0000e-305,0.0000e+000,-7.1179e-020
"38241",24 May 2014 18:33:51.092,4.368454,3.4279e-005,1.0000e-305,0.0000e+000,-1.0893e-019
"31328",24 May 2014 18:39:33.291,3.814923,1.5621e-004,1.0000e-305,0.0000e+000,-9.8141e-020
"36483",24 May 2014 18:54:48.368,13.250436,3.4024e-006,1.0000e-305,0.0000e+000,-3.0197e-020
"37518",24 May 2014 19:22:25.199,5.975722,1.9915e-005,1.0000e-305,0.0000e+000,-7.1179e-020
"38241",24 May 2014 19:23:57.263,3.082160,6.8893e-005,1.0000e-305,0.0000e+000,-1.3804e-019
"28600",24 May 2014 19:32:04.985,15.792314,7.5249e-006,1.0000e-305,0.0000e+000,-8.2827e-019
"36483",24 May 2014 19:44:59.701,12.970684,3.5501e-006,1.0000e-305,0.0000e+000,-3.9904e-020
"35848",24 May 2014 19:56:31.026,14.834810,2.7023e-006,1.0000e-305,0.0000e+000,-1.9413e-019
"38241",24 May 2014 20:14:02.246,10.423580,6.0289e-006,1.0000e-305,0.0000e+000,-2.1570e-020
"30232",24 May 2014 20:18:35.311,19.814883,4.6966e-006,1.0000e-305,0.0000e+000,-7.7650e-020
"36495",24 May 2014 20:24:54.657,12.364547,4.1856e-006,1.0000e-305,0.0000e+000,-4.3139e-020
"36483",24 May 2014 20:35:08.126,16.273726,2.2549e-006,1.0000e-305,0.0000e+000,-7.0101e-021
"30409",24 May 2014 21:03:23.147,14.979092,4.7172e-006,1.0000e-305,0.0000e+000,-1.5099e-020
"38241",24 May 2014 21:04:08.417,9.639348,7.0541e-006,1.0000e-305,0.0000e+000,-1.4667e-019
"28600",24 May 2014 21:12:18.628,14.441148,9.0064e-006,1.0000e-305,0.0000e+000,-1.7256e-019
"21255",24 May 2014 21:12:59.164,14.597397,5.8359e-006,1.0000e-305,0.0000e+000,-1.5099e-020
"36483",24 May 2014 21:25:19.462,17.391382,1.9741e-006,1.0000e-305,0.0000e+000,-4.9610e-020
"38241",24 May 2014 21:54:13.399,17.941400,2.0375e-006,1.0000e-305,0.0000e+000,-1.2079e-019
"34870",24 May 2014 21:56:16.131,17.746353,2.3031e-006,1.0000e-305,0.0000e+000,-2.8040e-020
"3784",24 May 2014 22:07:28.952,8.236915,1.6040e-005,1.0000e-305,0.0000e+000,-3.4511e-020
"38241",24 May 2014 22:44:19.572,17.316390,2.1886e-006,1.0000e-305,0.0000e+000,-1.8118e-019
"26063",24 May 2014 22:47:06.868,12.607395,1.1086e-005,1.0000e-305,0.0000e+000,-4.1791e-021
"28600",24 May 2014 22:52:32.272,13.098203,1.0957e-005,1.0000e-305,0.0000e+000,-6.5571e-019
"24945",24 May 2014 23:04:22.820,19.560044,2.4147e-006,1.0000e-305,0.0000e+000,8.1964e-020
"27374",24 May 2014 23:37:13.207,11.735611,9.0027e-006,1.0000e-305,0.0000e+000,5.7159e-020
"35319",25 May 2014 00:21:41.358,12.999023,5.2832e-006,1.0000e-305,0.0000e+000,-2.1839e-020
"22333",25 May 2014 00:21:55.782,10.635523,6.6860e-006,1.0000e-305,0.0000e+000,-1.7256e-020
"27374",25 May 2014 00:27:22.871,15.765216,4.9927e-006,1.0000e-305,0.0000e+000,2.9119e-020
"29814",25 May 2014 00:27:39.560,8.763273,2.4813e-005,1.0000e-305,0.0000e+000,-8.3582e-021
"28600",25 May 2014 00:32:45.916,11.763536,1.3595e-005,1.0000e-305,0.0000e+000,-5.5218e-019
"24945",25 May 2014 00:44:43.309,16.319319,3.4676e-006,1.0000e-305,0.0000e+000,1.0569e-019
"27374",25 May 2014 01:17:33.639,17.189580,4.2027e-006,1.0000e-305,0.0000e+000,1.4452e-019
"36654",25 May 2014 01:28:31.198,15.672760,3.5064e-006,1.0000e-305,0.0000e+000,-1.9844e-019
"12427",25 May 2014 01:31:13.490,16.779349,2.7550e-006,1.0000e-305,0.0000e+000,-5.3924e-021
"24945",25 May 2014 01:34:54.041,17.945663,2.8670e-006,1.0000e-305,0.0000e+000,7.1719e-020
"35986",25 May 2014 02:01:03.718,19.600708,1.7100e-006,1.0000e-305,0.0000e+000,-3.7747e-021
"22333",25 May 2014 02:01:58.971,14.664112,3.5054e-006,1.0000e-305,0.0000e+000,-6.4709e-020
"28600",25 May 2014 02:12:59.560,10.437215,1.7284e-005,1.0000e-305,0.0000e+000,-5.6944e-019
"24945",25 May 2014 02:25:03.798,13.446642,5.1056e-006,1.0000e-305,0.0000e+000,5.9855e-020
"30637",25 May 2014 02:57:41.254,19.400060,4.7314e-006,1.0000e-305,9.3079e-307,-1.3481e-021
"28372",25 May 2014 03:02:39.527,15.624975,6.4734e-006,1.0000e-305,0.0000e+000,-3.0197e-020
"24945",25 May 2014 03:15:14.528,15.160736,4.0156e-006,1.0000e-305,0.0000e+000,2.2648e-020
"16860",25 May 2014 03:42:20.227,15.775125,3.1084e-006,1.0000e-305,0.0000e+000,-5.0688e-020
"28600",25 May 2014 03:53:13.205,9.119325,2.2658e-005,1.0000e-305,0.0000e+000,-7.7650e-019
"24945",25 May 2014 04:05:24.287,11.348030,7.1659e-006,1.0000e-305,0.0000e+000,9.1670e-021
"12181",25 May 2014 04:41:35.131,19.318440,5.4569e-006,1.0000e-305,0.0000e+000,-2.1030e-020
"33772",25 May 2014 04:43:38.669,15.320253,3.0352e-006,1.0000e-305,0.0000e+000,-2.5075e-020
"24945",25 May 2014 04:55:35.014,13.114150,5.3649e-006,1.0000e-305,0.0000e+000,5.0688e-020
"11425",25 May 2014 05:09:06.019,14.380469,3.3444e-006,1.0000e-305,0.0000e+000,-8.0886e-021
"16860",25 May 2014 05:22:32.843,9.938610,7.8118e-006,1.0000e-305,0.0000e+000,-2.2109e-020
"35788",25 May 2014 05:24:01.955,16.797913,2.5613e-006,1.0000e-305,0.0000e+000,-3.7747e-021
"33692",25 May 2014 05:28:55.382,19.307574,5.7172e-006,1.0000e-305,0.0000e+000,2.6962e-022
"28600",25 May 2014 05:33:26.850,7.809985,3.0915e-005,1.0000e-305,0.0000e+000,-3.2786e-019
"33772",25 May 2014 05:33:49.057,19.364747,1.8983e-006,1.0000e-305,0.0000e+000,-3.5050e-021
"24945",25 May 2014 05:45:44.776,10.627584,8.1675e-006,1.0000e-305,0.0000e+000,1.6716e-020
"11425",25 May 2014 05:59:15.113,18.629635,1.9924e-006,1.0000e-305,0.0000e+000,-3.6938e-020
"16860",25 May 2014 06:12:34.276,18.758402,2.1903e-006,1.0000e-305,0.0000e+000,-3.3433e-020
"30149",25 May 2014 06:16:25.162,16.842315,4.7242e-006,1.0000e-305,0.0000e+000,-7.4145e-021
"24945",25 May 2014 06:35:55.500,12.296161,6.1003e-006,1.0000e-305,0.0000e+000,4.3139e-020
"16860",25 May 2014 07:02:45.458,10.216321,7.3747e-006,1.0000e-305,0.0000e+000,-2.0491e-020
"28600",25 May 2014 07:13:40.495,6.509377,4.4532e-005,1.0000e-305,0.0000e+000,-4.8316e-019
"24945",25 May 2014 07:26:05.265,11.664591,6.7775e-006,1.0000e-305,0.0000e+000,2.9658e-020
"16860",25 May 2014 07:52:46.881,12.399094,5.0007e-006,1.0000e-305,0.0000e+000,-3.4511e-020
"38538",25 May 2014 07:58:48.269,18.604748,4.2059e-006,1.0000e-305,0.0000e+000,-2.9658e-021
"37475",25 May 2014 08:01:34.380,12.006042,1.5958e-005,1.0000e-305,0.0000e+000,-1.5638e-020
"15773",25 May 2014 08:07:34.040,12.035757,1.1866e-005,1.0000e-305,2.9835e-307,-9.3019e-021
"24945",25 May 2014 08:16:15.986,13.048302,5.4154e-006,1.0000e-305,0.0000e+000,6.4709e-021
"16860",25 May 2014 08:42:58.073,16.356977,2.8699e-006,1.0000e-305,0.0000e+000,-5.3924e-020
"28600",25 May 2014 08:53:54.141,5.217828,6.9341e-005,1.0000e-305,0.0000e+000,-4.1413e-019
"28288",25 May 2014 08:53:59.262,16.347174,4.7635e-006,1.0000e-305,4.6934e-306,-6.8753e-021
"24945",25 May 2014 09:06:25.753,14.173624,4.5888e-006,1.0000e-305,0.0000e+000,5.4463e-020
"35911",25 May 2014 09:26:29.913,10.000706,5.9777e-006,1.0000e-305,0.0000e+000,-3.2354e-020
"16860",25 May 2014 09:32:59.485,10.800286,6.5747e-006,1.0000e-305,0.0000e+000,-3.2894e-020
"33796",25 May 2014 09:34:37.124,17.631342,6.4732e-006,1.0000e-305,0.0000e+000,-8.7626e-021
"24945",25 May 2014 09:56:36.472,15.229847,3.9738e-006,1.0000e-305,0.0000e+000,2.8040e-020
"24906",25 May 2014 10:28:45.561,12.858395,7.6206e-006,1.0000e-305,0.0000e+000,3.1006e-020
"28600",25 May 2014 10:34:07.787,3.936039,1.2187e-004,1.0000e-305,0.0000e+000,-1.5357e-018
"20438",25 May 2014 10:35:47.345,16.607698,4.3845e-006,1.0000e-305,0.0000e+000,4.4487e-021
"36935",25 May 2014 10:37:58.335,10.522689,1.0514e-005,1.0000e-305,3.4586e-312,-3.5050e-021
"34946",25 May 2014 10:39:26.089,13.361629,3.7148e-006,1.0000e-305,0.0000e+000,-1.2942e-019
"24945",25 May 2014 10:46:46.242,17.612679,2.9708e-006,1.0000e-305,0.0000e+000,1.3589e-019
"16860",25 May 2014 11:13:12.088,15.574933,3.1538e-006,1.0000e-305,0.0000e+000,-2.6962e-020
"37546",25 May 2014 11:17:16.797,19.092114,3.1584e-006,1.0000e-305,0.0000e+000,-8.0886e-021
"24906",25 May 2014 11:18:56.030,12.157297,8.5314e-006,1.0000e-305,0.0000e+000,2.3187e-020
"24945",25 May 2014 11:36:56.957,18.413444,2.7176e-006,1.0000e-305,0.0000e+000,4.6914e-020
"37546",25 May 2014 12:07:21.063,8.826296,1.4758e-005,1.0000e-305,0.0000e+000,-1.6177e-020
"28600",25 May 2014 12:14:21.434,2.665964,2.6535e-004,1.0000e-305,0.0000e+000,-1.1044e-018
"34946",25 May 2014 12:19:18.601,19.052420,1.8316e-006,1.0000e-305,0.0000e+000,-1.2510e-019
"37546",25 May 2014 12:57:27.216,17.376470,3.8033e-006,1.0000e-305,0.0000e+000,-2.9658e-021
"12692",25 May 2014 13:00:43.895,5.758158,2.1621e-005,1.0000e-305,0.0000e+000,-7.5925e-019
"34705",25 May 2014 13:03:03.126,4.106392,5.2355e-005,1.0000e-305,0.0000e+000,-1.1216e-019
"36642",25 May 2014 13:21:29.058,11.303175,4.6575e-006,1.0000e-305,0.0000e+000,-9.0592e-020
"34401",25 May 2014 13:44:05.181,17.057856,2.3636e-006,1.0000e-305,0.0000e+000,-1.1054e-020
"38195",25 May 2014 13:44:05.332,15.698232,2.7961e-006,1.0000e-305,0.0000e+000,-1.0353e-019
"37546",25 May 2014 13:47:31.505,13.736444,6.0782e-006,1.0000e-305,0.0000e+000,-3.9904e-020
